player_id,player_name,age,nationality,team,jersey_number,position,height_cm,weight_kg,preferred_foot
P00641,André Gonzalez,27,Peruvian,Peru,17,Midfielder,177,73,Right
P00638,Gianluca Peña,29,Peruvian,Peru,14,Midfielder,173,73,Right
P00630,Pedro Callens,29,Peruvian,Peru,6,Defender,191,79,Right
P00633,Christian Valera,28,Peruvian,Peru,9,Defender,190,81,Right
P00643,Renato Lliuya,28,Peruvian,Peru,19,Midfielder,181,77,Right
P00637,Paolo Flores,33,Peruvian,Peru,13,Midfielder,180,74,Right
P00639,Pedro Garcia,29,Peruvian,Peru,15,Midfielder,182,76,Right
P00631,Luis Abram,34,Peruvian,Peru,7,Defender,183,79,Left
P00644,Sergio Lapadula,22,Peruvian,Peru,20,Midfielder,182,76,Left
P00626,Gianluca Advincula,25,Peruvian,Peru,2,Goalkeeper,195,77,Right
P00625,Paolo Lapadula,30,Peruvian,Peru,1,Goalkeeper,180,71,Right
P01093,Mohammed Partey,24,Ghanaian,Ghana,1,Goalkeeper,188,83,Right
P01102,Alexander Abubakari,28,Ghanaian,Ghana,10,Defender,185,77,Right
P01096,Mohammed Sulemana,31,Ghanaian,Ghana,4,Defender,183,82,Left
P01107,Jordan Kasim,25,Ghanaian,Ghana,15,Midfielder,183,83,Right
P01114,Thomas Asante,24,Ghanaian,Ghana,22,Forward,178,83,Right
P01098,Jordan Baba,28,Ghanaian,Ghana,6,Defender,180,70,Right
P01110,Inaki Asante,28,Ghanaian,Ghana,18,Midfielder,181,82,Right
P01117,Kamaldeen Ayew,24,Ghanaian,Ghana,25,Forward,184,74,Right
P01118,Inaki Williams,24,Ghanaian,Ghana,26,Forward,171,68,Right
P01112,Daniel Partey,22,Ghanaian,Ghana,20,Midfielder,182,75,Right
P01116,Andre Partey,27,Ghanaian,Ghana,24,Forward,174,69,Right
P01103,Daniel Lens,27,Ghanaian,Ghana,11,Defender,191,77,Right
P01115,Jordan Issahaku,25,Ghanaian,Ghana,23,Forward,179,84,Right
P01099,Andre Kudus,23,Ghanaian,Ghana,7,Defender,179,72,Left
P01104,Osman Mensah,28,Ghanaian,Ghana,12,Defender,192,74,Right
P01113,Mohammed Attiogbe,22,Ghanaian,Ghana,21,Forward,163,67,Left
P01108,Andre Osabutey,30,Ghanaian,Ghana,16,Midfielder,179,75,Right
P01106,Thomas Rahman,28,Ghanaian,Ghana,14,Midfielder,172,71,Left
P01109,Kamaldeen Attiogbe,21,Ghanaian,Ghana,17,Midfielder,166,70,Right
P01097,Thomas Djiku,31,Ghanaian,Ghana,5,Defender,181,77,Right
P01111,Alexander Issahaku,31,Ghanaian,Ghana,19,Midfielder,167,69,Right
P01100,Kamaldeen Barnieh,37,Ghanaian,Ghana,8,Defender,178,69,Right
P01105,Mohammed Otoo,32,Ghanaian,Ghana,13,Midfielder,178,75,Right
P01101,Inaki Seidu,24,Ghanaian,Ghana,9,Defender,179,78,Right
P01095,Jordan Williams,23,Ghanaian,Ghana,3,Goalkeeper,183,73,Right
P01094,Thomas Ayew,28,Ghanaian,Ghana,2,Goalkeeper,188,81,Right
P00443,Andrew McTominay,23,Scottish,Scotland,1,Goalkeeper,190,83,Right
P00456,Scott Lewis,24,Scottish,Scotland,14,Midfielder,180,76,Right
P00455,Andrew Ferguson,26,Scottish,Scotland,13,Midfielder,180,74,Left
P00468,Liam Gilmour,23,Scottish,Scotland,26,Forward,177,76,Right
P00446,Andrew Adams,21,Scottish,Scotland,4,Defender,195,81,Right
P00462,Callum McTominay,26,Scottish,Scotland,20,Midfielder,187,77,Left
P00464,Scott Gallagher,29,Scottish,Scotland,22,Forward,177,78,Right
P00451,Liam Turnbull,31,Scottish,Scotland,9,Defender,183,76,Right
P00450,Graeme Doak,31,Scottish,Scotland,8,Defender,181,74,Right
P00447,Scott Patterson,23,Scottish,Scotland,5,Defender,197,79,Right
P00466,Stuart McTominay,21,Scottish,Scotland,24,Forward,183,78,Right
P00449,Stuart Hendry,27,Scottish,Scotland,7,Defender,180,72,Left
P00465,John Clark,23,Scottish,Scotland,23,Forward,186,78,Left
P00457,John Armstrong,26,Scottish,Scotland,15,Midfielder,178,75,Right
P00458,Stuart Shankland,21,Scottish,Scotland,16,Midfielder,176,75,Left
P00459,Graeme Jack,27,Scottish,Scotland,17,Midfielder,169,70,Right
P00453,Callum Christie,31,Scottish,Scotland,11,Defender,172,71,Right
P00454,Kieran Dykes,25,Scottish,Scotland,12,Defender,181,80,Right
P00452,Ryan Forrest,26,Scottish,Scotland,10,Defender,180,75,Right
P00448,John Hanley,27,Scottish,Scotland,6,Defender,182,77,Right
P00460,Liam Gallagher,28,Scottish,Scotland,18,Midfielder,188,82,Right
P00467,Graeme McGregor,31,Scottish,Scotland,25,Forward,188,78,Right
P00463,Andrew Jack,22,Scottish,Scotland,21,Forward,181,72,Right
P00461,Ryan Clark,23,Scottish,Scotland,19,Midfielder,187,81,Left
P00445,John Gilmour,26,Scottish,Scotland,3,Goalkeeper,188,82,Right
P00444,Scott McGregor,32,Scottish,Scotland,2,Goalkeeper,188,77,Right
P00990,Aymen Adnan,25,Iraqi,Iraq,2,Goalkeeper,191,78,Right
P00999,Ahmed Moutan,26,Iraqi,Iraq,11,Defender,187,80,Right
P01005,Amir Majeed,27,Iraqi,Iraq,17,Midfielder,177,73,Right
P00997,Safaa Abbas,23,Iraqi,Iraq,9,Defender,176,74,Right
P00992,Mohannad Al-Amiri,26,Iraqi,Iraq,4,Defender,186,80,Right
P01002,Aymen Kasid,28,Iraqi,Iraq,14,Midfielder,181,75,Right
P01007,Hussein Sadiq,25,Iraqi,Iraq,19,Midfielder,185,80,Left
P01010,Aymen Al-Khafaji,26,Iraqi,Iraq,22,Forward,184,83,Right
P01013,Amir Adnan,26,Iraqi,Iraq,25,Forward,176,76,Left
P01001,Mohannad Al-Saadi,29,Iraqi,Iraq,13,Midfielder,175,79,Right
P01008,Ahmed Hussein,26,Iraqi,Iraq,20,Midfielder,173,77,Left
P00993,Aymen Attwan,27,Iraqi,Iraq,5,Defender,180,77,Right
P00995,Ali Mohanad,27,Iraqi,Iraq,7,Defender,188,84,Left
P00994,Ibrahim Daoud,29,Iraqi,Iraq,6,Defender,180,78,Right
P01011,Ibrahim Sadiq,32,Iraqi,Iraq,23,Forward,175,73,Right
P01003,Ibrahim Taher,31,Iraqi,Iraq,15,Midfielder,185,78,Left
P00996,Amir Younis,28,Iraqi,Iraq,8,Defender,177,73,Right
P01012,Ali Hussein,24,Iraqi,Iraq,24,Forward,171,69,Right
P01004,Ali Al-Timimi,24,Iraqi,Iraq,16,Midfielder,187,80,Right
P01000,Mustafa Natiq,29,Iraqi,Iraq,12,Defender,184,75,Left
P00998,Hussein Ibrahim,29,Iraqi,Iraq,10,Defender,190,78,Left
P01006,Safaa Al-Khafaji,20,Iraqi,Iraq,18,Midfielder,176,72,Right
P01014,Safaa Mhawi,26,Iraqi,Iraq,26,Forward,184,75,Left
P01009,Mohannad Majeed,18,Iraqi,Iraq,21,Forward,187,75,Right
P00989,Mohannad Hussein,27,Iraqi,Iraq,1,Goalkeeper,187,73,Right
P00991,Ibrahim Mhawi,30,Iraqi,Iraq,3,Goalkeeper,190,81,Right
P01068,Samuel Iwobi,28,Nigerian,Nigeria,2,Goalkeeper,194,83,Left
P01077,Ademola Dessers,27,Nigerian,Nigeria,11,Defender,180,71,Left
P01092,Calvin Okafor,29,Nigerian,Nigeria,26,Forward,185,74,Left
P01088,Samuel Ejuke,29,Nigerian,Nigeria,22,Forward,183,76,Right
P01076,Moses Nwabili,23,Nigerian,Nigeria,10,Defender,184,74,Left
P01087,Victor Ajayi,23,Nigerian,Nigeria,21,Forward,181,75,Right
P01089,Wilfred Agbadou,26,Nigerian,Nigeria,23,Forward,179,72,Right
P01071,Samuel Simon,29,Nigerian,Nigeria,5,Defender,183,76,Left
P01080,Samuel Uzoho,19,Nigerian,Nigeria,14,Midfielder,181,74,Right
P01081,Wilfred Iheanacho,25,Nigerian,Nigeria,15,Midfielder,170,67,Right
P01085,Moses Agbadou,34,Nigerian,Nigeria,19,Midfielder,181,78,Left
P01078,Terem Bassey,27,Nigerian,Nigeria,12,Defender,187,71,Right
P01091,Joe Iwobi,24,Nigerian,Nigeria,25,Forward,180,76,Left
P01083,Joe Ajayi,21,Nigerian,Nigeria,17,Midfielder,175,75,Right
P01090,Alex Chukwueze,23,Nigerian,Nigeria,24,Forward,168,67,Left
P01086,Ademola Chukwueze,24,Nigerian,Nigeria,20,Midfielder,170,71,Right
P01074,Joe Aina,29,Nigerian,Nigeria,8,Defender,191,76,Right
P01070,Victor Aribo,21,Nigerian,Nigeria,4,Defender,185,79,Left
P01079,Victor Ola-Aina,18,Nigerian,Nigeria,13,Midfielder,180,74,Right
P01075,Calvin Sanusi,21,Nigerian,Nigeria,9,Defender,178,72,Left
P01073,Alex Ekong,30,Nigerian,Nigeria,7,Defender,190,77,Right
P01072,Wilfred Moffi,28,Nigerian,Nigeria,6,Defender,175,72,Right
P01082,Alex Awoniyi,19,Nigerian,Nigeria,16,Midfielder,176,75,Right
P01084,Calvin Ejuke,20,Nigerian,Nigeria,18,Midfielder,186,77,Left
P01067,Victor Chukwueze,31,Nigerian,Nigeria,1,Goalkeeper,181,73,Right
P01069,Wilfred Okafor,22,Nigerian,Nigeria,3,Goalkeeper,187,77,Right
P00262,Pierre-Emile Christensen,32,Danish,Denmark,2,Goalkeeper,184,78,Right
P00283,Simon Hansen,25,Danish,Denmark,23,Forward,187,78,Right
P00279,Mikkel Hansen,22,Danish,Denmark,19,Midfielder,180,72,Right
P00264,Christian Maehle,32,Danish,Denmark,4,Defender,185,84,Right
P00284,Andreas Hojbjerg,24,Danish,Denmark,24,Forward,183,77,Left
P00276,Andreas Vestergaard,27,Danish,Denmark,16,Midfielder,182,73,Left
P00285,Joakim Christensen,30,Danish,Denmark,25,Forward,191,81,Right
P00274,Pierre-Emile Christensen,21,Danish,Denmark,14,Midfielder,177,74,Right
P00282,Pierre-Emile Laursen,24,Danish,Denmark,22,Forward,172,68,Right
P00267,Andreas Lindstrom,25,Danish,Denmark,7,Defender,179,75,Right
P00281,Christian Skov,30,Danish,Denmark,21,Forward,171,73,Right
P00271,Kasper Cornelius,31,Danish,Denmark,11,Defender,177,66,Right
P00273,Christian Wass,22,Danish,Denmark,13,Midfielder,184,77,Right
P00268,Joakim Maeland,25,Danish,Denmark,8,Defender,180,75,Left
P00272,Jannik Olsen,25,Danish,Denmark,12,Defender,181,73,Right
P00286,Rasmus Wind,19,Danish,Denmark,26,Forward,182,78,Right
P00270,Mikkel Bah,32,Danish,Denmark,10,Defender,181,70,Left
P00275,Simon Poulsen,23,Danish,Denmark,15,Midfielder,172,73,Right
P00265,Pierre-Emile Damsgaard,28,Danish,Denmark,5,Defender,188,71,Right
P00277,Joakim Skov,28,Danish,Denmark,17,Midfielder,174,71,Right
P00266,Simon Dolberg,25,Danish,Denmark,6,Defender,185,77,Left
P00278,Rasmus Laursen,21,Danish,Denmark,18,Midfielder,189,84,Left
P00280,Kasper Hojbjerg,27,Danish,Denmark,20,Midfielder,173,71,Left
P00269,Rasmus Andersen,30,Danish,Denmark,9,Defender,183,76,Right
P00261,Christian Hojbjerg,31,Danish,Denmark,1,Goalkeeper,190,79,Right
P00263,Simon Wind,25,Danish,Denmark,3,Goalkeeper,189,80,Left
P00781,Anibal Rodriguez,27,Panamanian,Panama,1,Goalkeeper,191,79,Right
P00803,Michael Brown,20,Panamanian,Panama,23,Forward,179,77,Right
P00796,Eric Ortiz,24,Panamanian,Panama,16,Midfielder,180,71,Right
P00787,Eric Aguilar,24,Panamanian,Panama,7,Defender,186,70,Right
P00785,Jose Omar,23,Panamanian,Panama,5,Defender,176,74,Right
P00802,Jose Torres,34,Panamanian,Panama,22,Forward,184,80,Right
P00800,Cesar Rodriguez,32,Panamanian,Panama,20,Midfielder,180,77,Right
P00788,Abdiel Martinez,23,Panamanian,Panama,8,Defender,186,78,Right
P00790,Harold Valenzuela,26,Panamanian,Panama,10,Defender,180,76,Right
P00806,Armando Cooper,27,Panamanian,Panama,26,Forward,170,70,Left
P00791,Cesar Rojas,24,Panamanian,Panama,11,Defender,184,77,Right
P00797,Abdiel Sanchez,31,Panamanian,Panama,17,Midfielder,177,72,Right
P00789,Armando Cummings,27,Panamanian,Panama,9,Defender,183,75,Right
P00793,Anibal Perez,28,Panamanian,Panama,13,Midfielder,182,74,Right
P00798,Armando Torres,23,Panamanian,Panama,18,Midfielder,185,80,Right
P00786,Michael Escobar,32,Panamanian,Panama,6,Defender,188,72,Left
P00805,Abdiel Davis,31,Panamanian,Panama,25,Forward,188,79,Left
P00794,Jose Gomez,26,Panamanian,Panama,14,Midfielder,183,79,Left
P00795,Michael Gonzalez,28,Panamanian,Panama,15,Midfielder,184,78,Right
P00792,Yoel Rodriguez,19,Panamanian,Panama,12,Defender,187,78,Right
P00799,Harold Brown,27,Panamanian,Panama,19,Midfielder,184,79,Left
P00801,Anibal Sanchez,26,Panamanian,Panama,21,Forward,173,71,Right
P00784,Anibal Barcenas,25,Panamanian,Panama,4,Defender,179,75,Right
P00804,Eric Rodriguez,29,Panamanian,Panama,24,Forward,170,73,Right
P00782,Jose Davis,22,Panamanian,Panama,2,Goalkeeper,190,84,Right
P00783,Michael Cooper,28,Panamanian,Panama,3,Goalkeeper,193,79,Right
P01043,Nayef Ziyech,28,Moroccan,Morocco,3,Goalkeeper,189,78,Left
P01056,Sofyan Chair,28,Moroccan,Morocco,16,Midfielder,191,79,Left
P01047,Sofyan Hakimi,27,Moroccan,Morocco,7,Defender,183,77,Right
P01066,Hakim Ziyech,19,Moroccan,Morocco,26,Forward,188,81,Right
P01045,Romain Mazraoui,33,Moroccan,Morocco,5,Defender,188,81,Right
P01062,Romain Aguerd,29,Moroccan,Morocco,22,Forward,168,69,Right
P01051,Selim Benoun,24,Moroccan,Morocco,11,Defender,185,75,Left
P01063,Nayef Chibi,17,Moroccan,Morocco,23,Forward,168,70,Right
P01052,Azzedine Riad,24,Moroccan,Morocco,12,Defender,184,76,Left
P01044,Achraf Bounou,29,Moroccan,Morocco,4,Defender,190,79,Right
P01054,Romain Aboukhlal,18,Moroccan,Morocco,14,Midfielder,183,85,Right
P01055,Nayef Saibari,24,Moroccan,Morocco,15,Midfielder,175,70,Right
P01058,Hakim Aguerd,21,Moroccan,Morocco,18,Midfielder,182,78,Left
P01049,Hakim Ezzalzouli,26,Moroccan,Morocco,9,Defender,184,73,Right
P01046,Nayef Boufal,28,Moroccan,Morocco,6,Defender,183,76,Right
P01059,Noussair Chibi,22,Moroccan,Morocco,19,Midfielder,182,75,Right
P01057,Yassine El Yamiq,19,Moroccan,Morocco,17,Midfielder,177,77,Right
P01050,Noussair El Khannouss,23,Moroccan,Morocco,10,Defender,180,74,Left
P01053,Achraf Amellah,24,Moroccan,Morocco,13,Midfielder,186,77,Left
P01060,Selim Saiss,21,Moroccan,Morocco,20,Midfielder,186,82,Right
P01061,Achraf El Yamiq,21,Moroccan,Morocco,21,Forward,181,72,Right
P01064,Sofyan Saiss,32,Moroccan,Morocco,24,Forward,186,76,Right
P01048,Yassine Dari,32,Moroccan,Morocco,8,Defender,181,74,Right
P01065,Yassine Amrabat,31,Moroccan,Morocco,25,Forward,181,77,Left
P01042,Romain Amrabat,26,Moroccan,Morocco,2,Goalkeeper,187,73,Right
P01041,Achraf Saiss,30,Moroccan,Morocco,1,Goalkeeper,188,78,Right
P01173,Sofiane Mandrea,32,Algerian,Algeria,3,Goalkeeper,192,79,Right
P01195,Houssem Brahimi,27,Algerian,Algeria,25,Forward,168,69,Right
P01184,Ismael Brahim,21,Algerian,Algeria,14,Midfielder,187,79,Left
P01190,Nabil Bennacer,24,Algerian,Algeria,20,Midfielder,178,76,Left
P01192,Ismael Boufantin,29,Algerian,Algeria,22,Forward,177,78,Right
P01178,Houssem Belkebla,36,Algerian,Algeria,8,Defender,181,82,Left
P01176,Sofiane Zerrouki,31,Algerian,Algeria,6,Defender,179,73,Right
P01181,Nabil Khezami,29,Algerian,Algeria,11,Defender,183,83,Right
P01193,Sofiane Kara,24,Algerian,Algeria,23,Forward,181,71,Right
P01182,Islam Touzi,19,Algerian,Algeria,12,Defender,178,69,Right
P01180,Adam Toudic,20,Algerian,Algeria,10,Defender,184,78,Right
P01174,Riyad Bensebaini,22,Algerian,Algeria,4,Defender,193,80,Right
P01185,Sofiane Bayo,18,Algerian,Algeria,15,Midfielder,178,68,Right
P01191,Riyad Mokrani,28,Algerian,Algeria,21,Forward,192,76,Left
P01189,Adam Kara,21,Algerian,Algeria,19,Midfielder,177,75,Right
P01183,Riyad Benrahma,30,Algerian,Algeria,13,Midfielder,181,71,Right
P01175,Ismael Benlamri,30,Algerian,Algeria,5,Defender,183,77,Left
P01186,Yacine Benkhemassa,25,Algerian,Algeria,16,Midfielder,177,72,Left
P01194,Yacine Bennacer,30,Algerian,Algeria,24,Forward,185,77,Left
P01179,Ramiz Slimani,29,Algerian,Algeria,9,Defender,192,81,Right
P01187,Houssem Mokrani,24,Algerian,Algeria,17,Midfielder,176,72,Left
P01188,Ramiz Boufantin,28,Algerian,Algeria,18,Midfielder,188,78,Right
P01196,Ramiz Mandrea,23,Algerian,Algeria,26,Forward,185,75,Left
P01177,Yacine Aouar,20,Algerian,Algeria,7,Defender,183,79,Right
P01172,Ismael Brahimi,34,Algerian,Algeria,2,Goalkeeper,187,80,Right
P01171,Riyad Bennacer,28,Algerian,Algeria,1,Goalkeeper,192,79,Right
P01119,Samuel Choupo-Moting,26,Cameroonian,Cameroon,1,Goalkeeper,189,78,Right
P01126,Karl Mbeumo,27,Cameroonian,Cameroon,8,Defender,180,72,Right
P01141,Andre Bassogog,26,Cameroonian,Cameroon,23,Forward,179,73,Right
P01131,Samuel Moumi,22,Cameroonian,Cameroon,13,Midfielder,177,77,Right
P01137,Jean Bassogog,22,Cameroonian,Cameroon,19,Midfielder,184,72,Right
P01122,Samuel Toko-Ekambi,27,Cameroonian,Cameroon,4,Defender,190,81,Right
P01138,Moumi Choupo-Moting,30,Cameroonian,Cameroon,20,Midfielder,172,69,Right
P01143,Karl Aboubakar,19,Cameroonian,Cameroon,25,Forward,177,75,Left
P01140,Eric Mba,30,Cameroonian,Cameroon,22,Forward,180,77,Right
P01136,Nicolas Mba,24,Cameroonian,Cameroon,18,Midfielder,172,70,Right
P01134,Vincent Lea,21,Cameroonian,Cameroon,16,Midfielder,177,71,Right
P01130,Martin Njie,24,Cameroonian,Cameroon,12,Defender,180,76,Right
P01133,Andre Kunde,24,Cameroonian,Cameroon,15,Midfielder,175,73,Right
P01127,Nicolas Siani,31,Cameroonian,Cameroon,9,Defender,188,80,Left
P01129,Moumi Hongla,23,Cameroonian,Cameroon,11,Defender,179,73,Right
P01124,Andre Nkoulou,29,Cameroonian,Cameroon,6,Defender,180,74,Right
P01139,Samuel Olinga,28,Cameroonian,Cameroon,21,Forward,185,74,Left
P01132,Eric Ndip,30,Cameroonian,Cameroon,14,Midfielder,172,68,Right
P01142,Vincent Choupo-Moting,25,Cameroonian,Cameroon,24,Forward,190,78,Right
P01135,Karl Olinga,22,Cameroonian,Cameroon,17,Midfielder,176,78,Right
P01128,Jean Ondoa,24,Cameroonian,Cameroon,10,Defender,178,74,Right
P01123,Eric Zambo,31,Cameroonian,Cameroon,5,Defender,188,83,Right
P01125,Vincent Castelleto,22,Cameroonian,Cameroon,7,Defender,183,71,Right
P01144,Nicolas Anguissa,32,Cameroonian,Cameroon,26,Forward,167,66,Left
P01120,Eric Aboubakar,24,Cameroonian,Cameroon,2,Goalkeeper,186,78,Right
P01121,Andre Anguissa,31,Cameroonian,Cameroon,3,Goalkeeper,185,83,Left
P00521,Luis Rodriguez,32,Colombian,Colombia,1,Goalkeeper,192,85,Right
P00526,Duvan Lerma,28,Colombian,Colombia,6,Defender,177,71,Right
P00536,Yerry Cantillo,22,Colombian,Colombia,16,Midfielder,186,80,Right
P00524,Luis Sanchez,22,Colombian,Colombia,4,Defender,182,76,Left
P00541,Luis Villa,32,Colombian,Colombia,21,Forward,182,80,Right
P00529,Juan Quintero,30,Colombian,Colombia,9,Defender,187,81,Right
P00531,Jefferson Chara,26,Colombian,Colombia,11,Defender,172,74,Right
P00532,David Lucumi,21,Colombian,Colombia,12,Defender,180,75,Left
P00534,James Morelos,23,Colombian,Colombia,14,Midfielder,177,78,Left
P00535,Duvan Tesillo,18,Colombian,Colombia,15,Midfielder,177,68,Right
P00540,Jefferson Rodriguez,23,Colombian,Colombia,20,Midfielder,171,76,Right
P00525,James Ospina,23,Colombian,Colombia,5,Defender,187,81,Right
P00539,Radamel Rios,30,Colombian,Colombia,19,Midfielder,190,81,Left
P00546,Juan Cuadrado,23,Colombian,Colombia,26,Forward,190,78,Left
P00530,Radamel Cuesta,29,Colombian,Colombia,10,Defender,178,78,Right
P00527,Yerry Barrios,22,Colombian,Colombia,7,Defender,193,77,Right
P00542,James Munoz,17,Colombian,Colombia,22,Forward,183,75,Left
P00545,Davinson Mina,22,Colombian,Colombia,25,Forward,178,74,Left
P00543,Duvan Rios,24,Colombian,Colombia,23,Forward,188,80,Right
P00544,Yerry Rodriguez,25,Colombian,Colombia,24,Forward,181,75,Right
P00533,Luis Sinisterra,31,Colombian,Colombia,13,Midfielder,180,80,Left
P00538,Juan Munoz,24,Colombian,Colombia,18,Midfielder,181,75,Right
P00537,Davinson Villa,24,Colombian,Colombia,17,Midfielder,185,79,Left
P00528,Davinson Borja,28,Colombian,Colombia,8,Defender,190,81,Left
P00523,Duvan Cuadrado,32,Colombian,Colombia,3,Goalkeeper,191,83,Right
P00522,James Mina,25,Colombian,Colombia,2,Goalkeeper,180,77,Left
P00366,Alexander Lindelof,33,Swedish,Sweden,2,Goalkeeper,182,79,Left
P00368,Dejan Augustinsson,19,Swedish,Sweden,4,Defender,192,83,Right
P00386,Alexander Hiljemark,20,Swedish,Sweden,22,Forward,183,75,Right
P00380,Viktor Holm,20,Swedish,Sweden,16,Midfielder,172,75,Right
P00383,Mattias Ljungberg,26,Swedish,Sweden,19,Midfielder,175,75,Right
P00381,Robin Wahlqvist,31,Swedish,Sweden,17,Midfielder,165,71,Right
P00369,Alexander Ekdal,32,Swedish,Sweden,5,Defender,181,74,Right
P00376,Filip Daka,24,Swedish,Sweden,12,Defender,191,85,Right
P00374,Mattias Karlsson,31,Swedish,Sweden,10,Defender,179,71,Left
P00390,Ludwig Olsson,22,Swedish,Sweden,26,Forward,173,73,Right
P00377,Dejan Gustafson,19,Swedish,Sweden,13,Midfielder,179,74,Right
P00370,Emil Berg,29,Swedish,Sweden,6,Defender,175,73,Right
P00375,Karl Kristoffersen,30,Swedish,Sweden,11,Defender,186,76,Left
P00385,Dejan Wahlqvist,30,Swedish,Sweden,21,Forward,182,78,Right
P00389,Robin Lindelof,28,Swedish,Sweden,25,Forward,184,78,Left
P00388,Viktor Isak,33,Swedish,Sweden,24,Forward,175,72,Right
P00371,Viktor Krafth,23,Swedish,Sweden,7,Defender,183,79,Right
P00373,Ludwig Elanga,29,Swedish,Sweden,9,Defender,172,70,Right
P00382,Ludwig Hiljemark,25,Swedish,Sweden,18,Midfielder,181,78,Left
P00372,Robin Björkman,27,Swedish,Sweden,8,Defender,189,77,Right
P00387,Emil Ljungberg,28,Swedish,Sweden,23,Forward,178,77,Right
P00384,Karl Isak,27,Swedish,Sweden,20,Midfielder,177,76,Right
P00379,Emil Garcia,24,Swedish,Sweden,15,Midfielder,177,73,Right
P00378,Alexander Ndicka,24,Swedish,Sweden,14,Midfielder,180,81,Right
P00365,Dejan Isak,29,Swedish,Sweden,1,Goalkeeper,190,80,Right
P00367,Emil Olsson,29,Swedish,Sweden,3,Goalkeeper,186,76,Left
P00055,Rodri Fati,26,Spanish,Spain,3,Goalkeeper,195,75,Left
P00056,Pedro Torres,24,Spanish,Spain,4,Defender,176,78,Left
P00073,Pedro Cubarsi,20,Spanish,Spain,21,Forward,182,74,Right
P00077,Ferran Morata,26,Spanish,Spain,25,Forward,188,78,Right
P00074,Gavi Le Normand,25,Spanish,Spain,22,Forward,172,70,Right
P00069,Ferran Cubarsi,24,Spanish,Spain,17,Midfielder,181,81,Left
P00060,Ferran Pau,35,Spanish,Spain,8,Defender,179,72,Right
P00071,Marco Mikel,18,Spanish,Spain,19,Midfielder,183,70,Right
P00058,Rodri Laporte,27,Spanish,Spain,6,Defender,188,80,Right
P00075,Rodri Mikel,25,Spanish,Spain,23,Forward,173,73,Right
P00068,Alvaro Llorente,19,Spanish,Spain,16,Midfielder,186,80,Right
P00067,Rodri Alonso,25,Spanish,Spain,15,Midfielder,183,78,Right
P00057,Gavi Asensio,22,Spanish,Spain,5,Defender,187,76,Right
P00076,Alvaro Gavi,28,Spanish,Spain,24,Forward,183,75,Right
P00065,Pedro Riquelme,24,Spanish,Spain,13,Midfielder,171,67,Right
P00061,Ansu Alba,28,Spanish,Spain,9,Defender,193,83,Right
P00062,Marco Carvajal,33,Spanish,Spain,10,Defender,175,73,Right
P00072,Dani Gavi,21,Spanish,Spain,20,Midfielder,181,78,Right
P00059,Alvaro Oyarzabal,23,Spanish,Spain,7,Defender,191,81,Left
P00070,Ansu Le Normand,19,Spanish,Spain,18,Midfielder,178,75,Right
P00064,Aymeric Yamal,27,Spanish,Spain,12,Defender,181,80,Left
P00063,Dani Garcia,28,Spanish,Spain,11,Defender,183,80,Right
P00078,Ansu Fati,27,Spanish,Spain,26,Forward,182,72,Right
P00066,Gavi Ramos,18,Spanish,Spain,14,Midfielder,177,72,Left
P00053,Pedro Gavi,36,Spanish,Spain,1,Goalkeeper,191,80,Left
P00054,Gavi Morata,27,Spanish,Spain,2,Goalkeeper,190,75,Left
P00445,John Gilmour,26,Scottish,Scotland,3,Goalkeeper,188,82,Right
P00462,Callum McTominay,26,Scottish,Scotland,20,Midfielder,187,77,Left
